"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"3936","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0851.bmp","","1515.0851.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3937","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0852.bmp","","1515.0852.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3938","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0853.bmp","","1515.0853.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3939","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0854.bmp","","1515.0854.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3940","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0855.bmp","","1515.0855.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3941","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0856.bmp","","1515.0856.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3942","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0857.bmp","","1515.0857.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3943","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0858.bmp","","1515.0858.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3944","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0859.bmp","","1515.0859.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3945","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0860.bmp","","1515.0860.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3946","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0861.bmp","","1515.0861.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3947","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0862.bmp","","1515.0862.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3948","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0863.bmp","","1515.0863.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3949","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0864.bmp","","1515.0864.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3950","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0865.bmp","","1515.0865.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3951","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0866.bmp","","1515.0866.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3953","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0867.bmp","","1515.0867.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3952","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0868.bmp","","1515.0868.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3954","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0869.bmp","","1515.0869.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3955","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0870.bmp","","1515.0870.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3956","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0871.bmp","","1515.0871.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3957","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0872.bmp","","1515.0872.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3958","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0873.bmp","","1515.0873.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3959","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0874.bmp","","1515.0874.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3960","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0875.bmp","","1515.0875.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3961","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0876.bmp","","1515.0876.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3962","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0877.bmp","","1515.0877.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3964","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0878.bmp","","1515.0878.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3963","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0879.bmp","","1515.0879.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3965","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0880.bmp","","1515.0880.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3966","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0881.bmp","","1515.0881.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3967","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0882.bmp","","1515.0882.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3968","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0883.bmp","","1515.0883.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3969","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0884.bmp","","1515.0884.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3970","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0885.bmp","","1515.0885.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3971","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0886.bmp","","1515.0886.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3972","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0887.bmp","","1515.0887.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3973","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0888.bmp","","1515.0888.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3974","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0889.bmp","","1515.0889.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3975","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0890.bmp","","1515.0890.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3976","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0891.bmp","","1515.0891.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3977","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0892.bmp","","1515.0892.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3978","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0893.bmp","","1515.0893.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3979","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0894.bmp","","1515.0894.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3980","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0895.bmp","","1515.0895.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3981","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0896.bmp","","1515.0896.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3982","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0897.bmp","","1515.0897.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3983","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0898.bmp","","1515.0898.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3984","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0899.bmp","","1515.0899.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3985","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0900.bmp","","1515.0900.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3986","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0901.bmp","","1515.0901.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3987","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0902.bmp","","1515.0902.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3988","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0903.bmp","","1515.0903.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3989","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0904.bmp","","1515.0904.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3990","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0905.bmp","","1515.0905.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3991","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0906.bmp","","1515.0906.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3992","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0907.bmp","","1515.0907.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3993","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0908.bmp","","1515.0908.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3994","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0909.bmp","","1515.0909.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3995","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0910.bmp","","1515.0910.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3996","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0911.bmp","","1515.0911.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3997","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0912.bmp","","1515.0912.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3998","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0913.bmp","","1515.0913.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3999","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0914.bmp","","1515.0914.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4000","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0915.bmp","","1515.0915.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4001","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0916.bmp","","1515.0916.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4002","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0917.bmp","","1515.0917.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4003","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0918.bmp","","1515.0918.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4004","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0919.bmp","","1515.0919.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4005","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0920.bmp","","1515.0920.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4006","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0921.bmp","","1515.0921.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"4007","3083","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/c_1220%20-%20HC%20z%20-%201515fps%20-%20all_off/1515.0922.bmp","","1515.0922.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:21:04","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
